flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h084_route_route_id,h084_route_row,h084_route_subject_id,h084_route_sleep_date,h084_route_route_name,h084_route_targets,h084_route_n_cells,h084_route_q2_cells,h084_route_s_cells,h084_route_route_score,h084_route_route_score_sum,h084_route_route_score_mean,h084_route_mean_latent_hsjepa_score,h084_route_mean_context_energy,h084_route_mean_shortcut_energy,h084_route_mean_public_score,h084_route_mean_invariant_score,h084_route_mean_cell_gain,h084_route_sum_cell_gain,h084_route_outside_h070_cells,h084_route_outside_h069_cells,h084_route_h068_overlap_cells,h084_route_h069_overlap_cells,h084_route_target_mask,h084_route_target_indices,h084_route_route_rank,h084_route_novelty_rank,h084_route_shortcut_avoid_rank,h084_route_assignment_route_score,h084_route_source_cells,h084_route_h082_cells,h084_route_h082_row,h084_route_outside_h082_cells,h084_route_route_source_action_sum,h084_route_route_source_action_mean,h084_route_route_source_posterior_sum,h084_route_route_source_posterior_mean,h084_route_route_source_count_mean,h084_route_route_family_count_mean,h084_route_route_source_consensus_mean,h084_route_route_bad_same_mean,h084_route_route_bad_opp_mean,h084_route_route_h079_row,h084_route_route_h080_score_mean,h084_route_route_move_abs_mean,h084_route_route_direction_consistency,h084_route_route_h050_null_cells,h084_route_route_action_score,h084_route_dark_cells,h084_route_dark_source_cells,h084_route_dark_q2_cells,h084_route_dark_source_action_sum,h084_route_dark_source_posterior_sum,h084_route_dark_family_count_mean,h084_route_dark_bad_same_mean,h084_route_dark_outside_h069_cells,h084_route_dark_target_indices,h084_route_dark_route_score,h084_has_source,h084_move,candidate_id
1557,222,id09,2024-09-14,2024-09-13,S1,3,0.5780757773958867,0.6070186039665277,0.0017289592826738,0.3198057142857142,0.8168171428571429,0.2618642571428571,0.7307142857142856,0.8788571428571429,0.4531248,0.0,1.0,0,9.0,8.20332937295176,2.0,1.0,0.1199179349998744,1.6096762447577462e-06,-0.0017289592826738,1.0,1.0,0.0,0.0,0.0714389773330556,0.0173379324129469,0.7714285714285715,0.3011428571428571,0.1788571428571428,0.0,0.0,0.0,0.3518657142857142,r222_full_state,222,id09,2024-09-14,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.2116854381061537,4.481631428571428,0.6402330612244898,0.6897683009234138,0.6992669387755102,0.3685979591836734,0.5649061224489794,0.8168171428571431,0.0008060204083616,0.0056421428585313,3,6,1,1,1111111,"0,1,2,3,4,5,6",0.9447463768115942,0.8591485507246377,0.6014492753623188,0.8605027173913044,6,5,1,2,-1.125027953198619e-05,-1.6071827902837415e-06,-0.0056255061511608,-0.0008036437358801143,12.714285714285714,2.4285714285714284,0.8571428571428571,0.44355102040816324,0.4930612244897959,0.0,0.5045142857142857,0.0912539996986562,0.6666666666666666,0,0.8004800724637682,2,1,1,1.6096762447577462e-06,-0.0017289592826738,1.0,0.6797142857142857,1,"1,3",0.5843799283154122,1,0.1199179349998744,h084_dark_posterior_c240_140fa3d4
24,3,id01,2024-08-03,2024-08-02,S1,3,0.8856649411247233,0.884269699592085,9.57829480535688e-06,0.3897885714285715,0.6352171428571428,0.0773217714285714,0.9170857142857144,0.872,0.3982313142857143,1.0,1.0,0,3.0,5.4,1.0,1.0,-0.0022843066139102,-1.023657469904827e-08,-2.9117981057794986e-06,0.0,0.0,0.0,1.0,0.2406994082492063,0.0,0.9257142857142856,0.0777142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.3248571428571428,r003_full_state,3,id01,2024-08-03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.1685738141545507,2.0197685714285716,0.2885383673469388,0.3277250356172911,0.3822906122448979,0.7095938775510204,0.3903697959183674,0.6309314285714286,0.0004988741934136,0.0034921193538955,6,4,5,3,1111111,"0,1,2,3,4,5,6",0.4859601449275362,0.9026268115942028,0.166213768115942,0.516177536231884,7,5,1,2,-2.7504981813306027e-06,-3.9292831161865754e-07,-0.0028995649882812466,-0.0004142235697544638,5.428571428571429,1.5714285714285714,1.0,0.686734693877551,0.31314285714285717,1.0,0.39875673469387746,0.024013619574968895,0.8571428571428571,0,0.5600672877846791,2,2,0,5.960118003663435e-09,-1.1281908079710316e-05,1.5,0.6474285714285714,2,"3,4",0.5802473118279571,1,-0.0022843066139102,h084_dark_posterior_c240_140fa3d4
25,3,id01,2024-08-03,2024-08-02,S2,4,0.5721461430128739,0.5692474001812561,1.715308439897978e-05,0.2180971428571428,0.6352171428571428,0.3477841714285714,0.5611428571428572,0.3691428571428571,0.3218999999999999,1.0,1.0,0,5.0,7.336578103057359,2.0,1.0,-0.0045744897704276,1.6196692702711706e-08,-8.370109973930818e-06,1.0,0.0,0.0,1.0,0.0001871254477728,0.0892358213118884,0.3691428571428571,0.544,0.5702857142857143,1.0,1.0,episode_neighbor_q061,0.3902228571428571,r003_full_state,3,id01,2024-08-03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.1685738141545507,2.0197685714285716,0.2885383673469388,0.3277250356172911,0.3822906122448979,0.7095938775510204,0.3903697959183674,0.6309314285714286,0.0004988741934136,0.0034921193538955,6,4,5,3,1111111,"0,1,2,3,4,5,6",0.4859601449275362,0.9026268115942028,0.166213768115942,0.516177536231884,7,5,1,2,-2.7504981813306027e-06,-3.9292831161865754e-07,-0.0028995649882812466,-0.0004142235697544638,5.428571428571429,1.5714285714285714,1.0,0.686734693877551,0.31314285714285717,1.0,0.39875673469387746,0.024013619574968895,0.8571428571428571,0,0.5600672877846791,2,2,0,5.960118003663435e-09,-1.1281908079710316e-05,1.5,0.6474285714285714,2,"3,4",0.5802473118279571,1,-0.0045744897704276,h084_dark_posterior_c240_140fa3d4
112,16,id01,2024-09-04,2024-09-03,Q1,0,0.4910111852448078,0.4547979110221665,0.0026282381103436,0.2279999999999999,0.6416371428571429,0.2574909142857142,0.5587714285714286,0.5657142857142857,0.3569862857142857,0.0,1.0,0,2.0,1.94687670251848,1.0,1.0,-0.1453442294150085,1.1172182230580031e-06,-0.0026282381103436,1.0,0.0,0.0,0.0,0.0175775063458213,0.0217110690818691,0.5702857142857143,0.3297142857142857,0.3731428571428571,0.0,0.0,0.0,0.3465342857142857,r016_full_state,16,id01,2024-09-04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.144751126947778,4.405165714285715,0.6293093877551021,0.6713421784744341,0.7181257142857144,0.2991510204081632,0.5347134693877551,0.6416371428571429,0.0015885169486978,0.0111196186408852,3,4,4,3,1111111,"0,1,2,3,4,5,6",0.926177536231884,0.7373188405797102,0.7558876811594203,0.860421195652174,7,6,1,1,-2.2404742802582314e-06,-3.200677543226045e-07,-0.011083285524124102,-0.0015833265034463002,13.857142857142858,2.2857142857142856,1.0,0.3814693877551019,0.6321632653061224,0.0,0.6522167346938775,0.11386643908910896,0.5714285714285714,0,0.7417892727743272,1,1,0,1.1172182230580031e-06,-0.0026282381103436,1.0,0.5702857142857143,0,0,0.5798709677419354,1,-0.1453442294150085,h084_dark_posterior_c240_140fa3d4
578,82,id04,2024-09-13,2024-09-12,S2,4,0.6175528006618692,0.6371098387159128,0.0008152421504583,0.1192571428571428,0.3783771428571428,0.0083863999999999,0.6043714285714286,0.6645714285714286,0.274458,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.0380979802366659,5.370160684295007e-06,-0.0005635390604316,0.0,0.0,0.0,1.0,0.1047928754153975,0.0,0.8217142857142857,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2072257142857143,r082_full_state,82,id04,2024-09-13,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.2478862948973086,2.2449285714285714,0.320704081632653,0.3367348315356585,0.4239526530612245,0.4569102040816326,0.3472620408163265,0.3783771428571428,0.0008936971178338,0.006255879824837,5,7,3,0,1111111,"0,1,2,3,4,5,6",0.541213768115942,0.9685235507246376,0.4257246376811594,0.6023278985507245,7,5,1,2,-0.00018205701968185365,-2.6008145668836235e-05,0.012481147903993373,0.0017830211291419104,6.714285714285714,2.2857142857142856,1.0,0.5779591836734693,0.3605714285714286,1.0,0.448869387755102,0.10830355642072373,0.7142857142857143,0,0.7506169125258799,2,2,0,5.616641252089633e-06,-0.0013086748042118999,1.5,0.8191428571428572,2,"4,5",0.5798172043010753,1,0.0380979802366659,h084_dark_posterior_c240_140fa3d4
579,82,id04,2024-09-13,2024-09-12,S3,5,0.4678186478737165,0.4453610014769598,0.0010151982816998,0.1537371428571428,0.3783771428571428,0.0231438857142856,0.6515714285714286,0.6725714285714286,0.3054301714285714,1.0,1.0,0,4.0,6.221572320714857,2.0,1.0,-0.0481232975868074,2.4648056779462613e-07,-0.0007451357437803,0.0,1.0,0.0,1.0,0.1013735960066787,0.0,0.8165714285714286,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2347628571428572,r082_full_state,82,id04,2024-09-13,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.2478862948973086,2.2449285714285714,0.320704081632653,0.3367348315356585,0.4239526530612245,0.4569102040816326,0.3472620408163265,0.3783771428571428,0.0008936971178338,0.006255879824837,5,7,3,0,1111111,"0,1,2,3,4,5,6",0.541213768115942,0.9685235507246376,0.4257246376811594,0.6023278985507245,7,5,1,2,-0.00018205701968185365,-2.6008145668836235e-05,0.012481147903993373,0.0017830211291419104,6.714285714285714,2.2857142857142856,1.0,0.5779591836734693,0.3605714285714286,1.0,0.448869387755102,0.10830355642072373,0.7142857142857143,0,0.7506169125258799,2,2,0,5.616641252089633e-06,-0.0013086748042118999,1.5,0.8191428571428572,2,"4,5",0.5798172043010753,1,-0.0481232975868074,h084_dark_posterior_c240_140fa3d4
1209,172,id07,2024-08-21,2024-08-20,S3,5,0.790695451601993,0.8171054486055088,0.0021773005239055,0.2347142857142856,0.4837171428571428,0.1746219428571428,0.58,0.5548571428571428,0.4106715428571428,1.0,1.0,0,11.0,12.80562830969798,3.0,1.0,0.1295625591157782,8.697246169018048e-06,-0.0018995648840917,1.0,1.0,0.0,1.0,0.0162786705677635,1.5052681323624029e-12,0.5554285714285714,0.1554285714285714,0.1788571428571428,1.0,1.0,seed_q061_companion,0.3816800000000001,r172_nonq2_full,172,id07,2024-08-21,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.6227613596068178,2.7994200000000005,0.4665700000000001,0.4608001606118206,0.4866114285714285,0.4820952380952381,0.49526,0.4837171428571428,0.0008979357579689,0.0053876145478139,5,6,4,0,1011111,"0,2,3,4,5,6",0.7450181159420289,0.9402173913043478,0.384963768115942,0.7217572463768116,6,5,1,1,-0.00015060046938403067,-2.5100078230671778e-05,0.0024833829028291995,0.0004138971504715333,8.5,2.5,1.0,0.6241904761904763,0.2684761904761905,1.0,0.5301057142857143,0.11208994907351043,0.6666666666666666,0,0.7644361413043478,1,1,0,8.697246169018048e-06,-0.0018995648840917,3.0,0.5554285714285714,1,5,0.5755483870967741,1,0.1295625591157782,h084_dark_posterior_c240_140fa3d4
422,60,id03,2024-08-18,2024-08-17,Q3,2,0.6755984411514163,0.6930653253532028,0.0007027856262042,0.1172399999999999,0.2590971428571428,-0.1296674285714286,0.7678571428571429,0.8497142857142858,0.2452357142857142,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.0368251334502371,8.449180100194237e-07,-0.0004860554883904,0.0,0.0,0.0,1.0,0.1750357763946783,0.0076459264066051,0.8942857142857142,0.2337142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.1575571428571428,r060_full_state,60,id03,2024-08-18,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.0998705810775786,1.9722857142857144,0.2817551020408163,0.2867813621479033,0.4338073469387755,0.4587551020408162,0.3160457142857142,0.2590971428571427,0.0004101359715443,0.0028709518008107,7,6,2,1,1111111,"0,1,2,3,4,5,6",0.4451992753623188,0.9891304347826086,0.4234601449275362,0.5273596014492754,7,5,1,2,-0.0002355451005759266,-3.364930008227523e-05,0.00875325525725813,0.0012504650367511614,4.857142857142857,1.7142857142857142,1.0,0.5540408163265306,0.43371428571428566,1.0,0.3973742857142857,0.08597381866575567,0.5714285714285714,0,0.7018232401656314,2,2,0,1.9051960397201954e-06,-0.0005430204186772586,1.0,0.7828571428571428,2,"2,3",0.5722007168458781,1,0.0368251334502371,h084_dark_posterior_c240_140fa3d4
423,60,id03,2024-08-18,2024-08-17,S1,3,0.8968633194522219,0.9007444698773104,8.234539781470929e-05,0.0852057142857142,0.2590971428571428,0.0085653142857143,0.5039428571428571,0.5262857142857142,0.2016744,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.0194322342568451,1.0602780297007718e-06,-5.6964930286858674e-05,0.0,0.0,0.0,1.0,0.0363483646540641,0.0085889142317578,0.6714285714285714,0.2428571428571428,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2027628571428571,r060_full_state,60,id03,2024-08-18,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.0998705810775786,1.9722857142857144,0.2817551020408163,0.2867813621479033,0.4338073469387755,0.4587551020408162,0.3160457142857142,0.2590971428571427,0.0004101359715443,0.0028709518008107,7,6,2,1,1111111,"0,1,2,3,4,5,6",0.4451992753623188,0.9891304347826086,0.4234601449275362,0.5273596014492754,7,5,1,2,-0.0002355451005759266,-3.364930008227523e-05,0.00875325525725813,0.0012504650367511614,4.857142857142857,1.7142857142857142,1.0,0.5540408163265306,0.43371428571428566,1.0,0.3973742857142857,0.08597381866575567,0.5714285714285714,0,0.7018232401656314,2,2,0,1.9051960397201954e-06,-0.0005430204186772586,1.0,0.7828571428571428,2,"2,3",0.5722007168458781,1,0.0194322342568451,h084_dark_posterior_c240_140fa3d4
1397,199,id08,2024-09-18,2024-09-17,S2,4,0.5088591102595905,0.4708141144218021,0.0028959450843319,0.1879885714285714,0.5206771428571428,0.2101882857142856,0.4274,0.6422857142857142,0.360402,1.0,1.0,0,8.0,9.22603417774264,3.0,1.0,-0.1023920427975543,2.980789008874216e-06,-0.0020969593891898,1.0,1.0,0.0,1.0,0.0171888827179846,0.019597248463677,0.5657142857142857,0.3205714285714285,0.3651428571428571,1.0,1.0,episode_neighbor_q061,0.4119428571428573,r199_q3_s_stage,199,id08,2024-09-18,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5662369036314734,2.4069628571428576,0.4813925714285715,0.5127179141046747,0.5836159999999999,0.41702,0.4495622857142858,0.5206771428571428,0.0011036303149822,0.0055181515749114,3,5,0,0,11111,"2,3,4,5,6",0.7182971014492754,0.8054800724637681,0.4995471014492754,0.6961730072463769,5,4,1,1,-4.048875647503869e-06,-8.097751295007739e-07,-0.004276730033375905,-0.0008553460066751809,9.2,2.8,1.0,0.5614285714285714,0.46662857142857134,1.0,0.5543308571428572,0.05714159567511164,0.6,0,0.6755276268115941,1,1,0,2.980789008874216e-06,-0.0020969593891898,3.0,0.5657142857142857,1,4,0.571010752688172,1,-0.1023920427975543,h084_dark_posterior_c240_140fa3d4
658,94,id04,2024-10-15,2024-10-14,Q1,0,0.4843860756263875,0.4491785892257076,0.0024872712689931,0.1726171428571428,0.4030571428571428,0.0638275999999999,0.6561142857142858,0.7474285714285714,0.3042571428571428,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.0644380964020806,1.6060031553614753e-07,-0.0017181566380572,0.0,0.0,0.0,1.0,0.0275960591030567,0.0093610398283492,0.632,0.2457142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2756657142857143,r094_full_state,94,id04,2024-10-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.2108798741233868,2.15744,0.3082057142857143,0.3355576886785155,0.4504848979591837,0.4842489795918367,0.3384489795918367,0.4030571428571426,0.0007805382959024,0.0054637680713174,5,6,5,1,1111111,"0,1,2,3,4,5,6",0.5190217391304348,0.9402173913043478,0.3831521739130434,0.5748822463768116,7,6,1,1,-0.00014678907751742193,-2.0969868216774562e-05,0.010157098813481204,0.0014510141162116005,6.571428571428571,2.0,1.0,0.5394285714285714,0.458204081632653,1.0,0.44864448979591837,0.09301454052799525,0.7142857142857143,0,0.7344280538302276,1,1,0,1.6060031553614753e-07,-0.0017181566380572,1.0,0.632,1,0,0.5705304659498208,1,-0.0644380964020806,h084_dark_posterior_c240_140fa3d4
390,55,id02,2024-10-13,2024-10-12,S3,5,0.8795052708547466,0.9000784198368268,0.0021045639482246,0.3071771428571428,0.6424371428571428,0.2766505142857142,0.5950285714285715,0.6754285714285714,0.4878884571428571,1.0,1.0,0,9.0,8.20332937295176,2.0,1.0,0.2103426659734431,9.565274424817816e-06,-0.0021045639482246,1.0,1.0,0.0,0.0,0.0482974405491131,0.0145171863516886,0.7182857142857143,0.2817142857142857,0.1788571428571428,0.0,0.0,0.0,0.4024485714285714,r055_nonq2_full,55,id02,2024-10-13,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.2966946877326344,4.215965714285714,0.7026609523809523,0.7085049225165826,0.733264761904762,0.2606119047619047,0.5659609523809525,0.6424371428571428,0.0010228791275833,0.0061372747654999,3,6,0,0,1011111,"0,2,3,4,5,6",0.9560688405797102,0.8591485507246377,0.8134057971014492,0.8965353260869566,6,5,1,1,6.116348851655768e-06,1.0193914752759615e-06,-0.006118135461503572,-0.0010196892435839287,14.666666666666666,2.8333333333333335,1.0,0.351,0.7014285714285714,0.0,0.7004485714285714,0.64233900645688,0.6666666666666666,0,0.6640489130434784,1,1,0,9.565274424817816e-06,-0.0021045639482246,2.0,0.7182857142857143,1,5,0.5691362007168459,1,0.2103426659734431,h084_dark_posterior_c240_140fa3d4
36,5,id01,2024-08-06,2024-08-05,Q2,1,0.5429948329009698,0.5376453665115685,5.762544236198597e-05,0.1461885714285714,0.6886171428571428,0.1222679999999999,0.5636857142857143,0.5565714285714286,0.1180834285714285,0.0,1.0,0,2.0,3.6,1.0,1.0,-0.0032307203213999,6.698295083695807e-08,-1.5935647234899264e-05,0.0,0.0,0.0,1.0,0.0175767358699678,9.855769569473012e-05,0.5697142857142857,0.1657142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.1863285714285714,r005_full_state,5,id01,2024-08-06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.7677129427258174,3.436282857142857,0.4908975510204081,0.5398442192907605,0.5482840816326531,0.3770020408163265,0.4010114285714286,0.6886171428571428,0.0009068329433905,0.0063478306037337,4,5,2,2,1111111,"0,1,2,3,4,5,6",0.8102355072463768,0.8591485507246377,0.583786231884058,0.7674864130434782,7,5,1,2,-4.053869491304354e-06,-5.791242130434791e-07,-0.00470108501816793,-0.0006715835740239899,10.0,2.7142857142857144,1.0,0.46314285714285713,0.4265306122448979,1.0,0.5423840816326531,0.052387984075771235,0.7142857142857143,0,0.7301979813664595,2,2,1,9.3255343132634e-07,-0.00016291645820519927,1.0,0.6951428571428572,0,"1,6",0.5645376344086022,1,-0.0032307203213999,h084_dark_posterior_c240_140fa3d4
41,5,id01,2024-08-06,2024-08-05,S4,6,0.539318589457077,0.5238136493727557,0.0004830861785662,0.2084914285714285,0.6886171428571428,0.2127246285714286,0.6492285714285715,0.6605714285714286,0.3445851428571428,0.0,1.0,0,3.0,5.4,1.0,1.0,-0.010378838519355,8.65570480489382e-07,-0.0001469808109703,0.0,0.0,0.0,1.0,0.1044263974969837,0.0046820057411662,0.8205714285714286,0.2068571428571428,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.2472885714285714,r005_full_state,5,id01,2024-08-06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.7677129427258174,3.436282857142857,0.4908975510204081,0.5398442192907605,0.5482840816326531,0.3770020408163265,0.4010114285714286,0.6886171428571428,0.0009068329433905,0.0063478306037337,4,5,2,2,1111111,"0,1,2,3,4,5,6",0.8102355072463768,0.8591485507246377,0.583786231884058,0.7674864130434782,7,5,1,2,-4.053869491304354e-06,-5.791242130434791e-07,-0.00470108501816793,-0.0006715835740239899,10.0,2.7142857142857144,1.0,0.46314285714285713,0.4265306122448979,1.0,0.5423840816326531,0.052387984075771235,0.7142857142857143,0,0.7301979813664595,2,2,1,9.3255343132634e-07,-0.00016291645820519927,1.0,0.6951428571428572,0,"1,6",0.5645376344086022,1,-0.010378838519355,h084_dark_posterior_c240_140fa3d4
586,83,id04,2024-09-14,2024-09-13,S3,5,0.4820709631273253,0.5108979819577018,0.0016627617522176,0.1498342857142857,0.4032171428571429,-0.0123173428571428,0.709657142857143,0.8577142857142858,0.3203341714285714,1.0,1.0,0,4.0,5.3425793721668,2.0,1.0,0.0500578912318655,3.0197587308202657e-06,-0.0008703774032947,0.0,1.0,0.0,1.0,0.0626848509742677,1.3680221885858934e-11,0.7577142857142857,0.1588571428571428,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.2440714285714286,r083_q3_s_stage,83,id04,2024-09-14,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.653430994408385,2.5726,0.51452,0.5077830569618176,0.565696,0.3732342857142857,0.5366000000000001,0.4032171428571429,0.0016443993021289,0.0082219965106448,3,5,2,0,11111,"2,3,4,5,6",0.7586050724637681,0.8054800724637681,0.5942028985507246,0.747925724637681,5,4,1,1,-3.692171237794379e-06,-7.384342475588758e-07,-0.00617493012631,-0.001234986025262,12.8,3.0,1.0,0.5118857142857143,0.5310857142857143,1.0,0.5983217142857143,0.08218869358089463,0.6,0,0.7089945652173912,1,1,0,3.0197587308202657e-06,-0.0008703774032947,2.0,0.7577142857142857,1,5,0.5599103942652329,1,0.0500578912318655,h084_dark_posterior_c240_140fa3d4
607,86,id04,2024-09-19,2024-09-18,S3,5,0.5123759521423337,0.5495356934442197,0.002769345417793,0.1958,0.4614571428571429,0.1373952571428572,0.5961428571428572,0.6291428571428571,0.3700820571428572,1.0,1.0,0,5.0,8.021572320714856,2.0,1.0,0.0756171766832207,5.540375761989927e-06,-0.0019893828327868,0.0,1.0,0.0,1.0,0.0471519463920792,0.0113385366046477,0.7142857142857143,0.2588571428571428,0.1788571428571428,1.0,1.0,seed_q061_companion,0.3232714285714286,r086_full_state,86,id04,2024-09-19,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.3054109576998203,2.448397142857143,0.3497710204081632,0.3664131988825972,0.4200065306122448,0.4919448979591836,0.4013608163265306,0.4614571428571428,0.0009626995101874,0.0067388965713118,6,6,2,1,1111111,"0,1,2,3,4,5,6",0.5792572463768116,0.9685235507246376,0.3740942028985507,0.6251766304347826,7,6,1,1,-0.0003298064647025569,-4.711520924322242e-05,0.012133138391727765,0.0017333054845325379,6.0,2.2857142857142856,1.0,0.6351428571428571,0.3589387755102041,1.0,0.467090612244898,0.09671796795150159,0.5714285714285714,0,0.7402086568322982,1,1,0,5.540375761989927e-06,-0.0019893828327868,2.0,0.7142857142857143,1,5,0.5568422939068101,1,0.0756171766832207,h084_dark_posterior_c240_140fa3d4
87,12,id01,2024-08-15,2024-08-14,S1,3,0.8086601946030273,0.7879397299661993,0.0013512453389201,0.2349657142857142,0.6085171428571429,0.1993866857142857,0.6522,0.7177142857142857,0.3933761142857143,0.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.0586382058706158,4.513529324701636e-06,-0.0009284690890212,0.0,0.0,0.0,1.0,0.0520125413991385,0.0273437500263151,0.7234285714285714,0.3571428571428571,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2942314285714286,r012_full_state,12,id01,2024-08-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.664876581855251,3.316134285714286,0.4737334693877551,0.5128687090866788,0.5266171428571429,0.465626530612245,0.4513510204081631,0.6085171428571429,0.0011816450558,0.0082715153906004,5,6,2,1,1111111,"0,1,2,3,4,5,6",0.7663043478260869,0.9402173913043478,0.4157608695652174,0.7433242753623187,7,5,1,2,-0.00011190387684935476,-1.5986268121336395e-05,-0.0006869415760262474,-9.813451086089248e-05,8.714285714285714,2.142857142857143,1.0,0.5944897959183673,0.36114285714285715,1.0,0.5192922448979593,0.0985976101648989,0.5714285714285714,0,0.7550818452380952,2,2,0,4.858213281030405e-06,-0.0014657958895764002,1.0,0.7834285714285714,1,"3,6",0.5554910394265233,1,-0.0586382058706158,h084_dark_posterior_c240_140fa3d4
90,12,id01,2024-08-15,2024-08-14,S4,6,0.4779634589053493,0.4976817220994157,0.000778431868548,0.2366742857142856,0.6085171428571429,0.0923190285714285,0.7361714285714287,0.8165714285714286,0.3750977142857143,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.0359406458029769,3.446839563287693e-07,-0.0005373268005552,0.0,0.0,0.0,1.0,0.1261479264192656,0.0,0.8434285714285714,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2672542857142857,r012_full_state,12,id01,2024-08-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.664876581855251,3.316134285714286,0.4737334693877551,0.5128687090866788,0.5266171428571429,0.465626530612245,0.4513510204081631,0.6085171428571429,0.0011816450558,0.0082715153906004,5,6,2,1,1111111,"0,1,2,3,4,5,6",0.7663043478260869,0.9402173913043478,0.4157608695652174,0.7433242753623187,7,5,1,2,-0.00011190387684935476,-1.5986268121336395e-05,-0.0006869415760262474,-9.813451086089248e-05,8.714285714285714,2.142857142857143,1.0,0.5944897959183673,0.36114285714285715,1.0,0.5192922448979593,0.0985976101648989,0.5714285714285714,0,0.7550818452380952,2,2,0,4.858213281030405e-06,-0.0014657958895764002,1.0,0.7834285714285714,1,"3,6",0.5554910394265233,1,0.0359406458029769,h084_dark_posterior_c240_140fa3d4
