candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,combo_sources,combo_weights,target_group,cell_gate,sign_gate,axis_group,anti_lambda,projection_mode,scale_x,delta_cap,active_cells_x,active_rows_x,mean_active_energy_x,p10_active_energy,mean_abs_logit_delta,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,prediction_hash,before_bad_align_pos_mean,after_bad_align_pos_mean,before_bad_align_abs_mean,after_bad_align_abs_mean,removed_norm,removed_norm_ratio,cheap_priority,source_name_robust,source_file_robust,variant_robust,combo_sources_robust,combo_weights_robust,target_group_robust,cell_gate_robust,sign_gate_robust,axis_group_robust,anti_lambda_robust,projection_mode_robust,scale_robust,delta_cap_robust,active_cells_robust,active_rows_robust,mean_active_energy_robust,p10_active_energy_robust,mean_abs_logit_delta_robust,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,prediction_hash_robust,before_bad_align_pos_mean_robust,after_bad_align_pos_mean_robust,before_bad_align_abs_mean_robust,after_bad_align_abs_mean_robust,removed_norm_robust,removed_norm_ratio_robust,cheap_priority_robust,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
direns_03284c6a,low_error_best5,loo,6,-0.000857298236537,-0.0011111944346008928,-0.0008219433703068324,-0.0006387569047032748,-0.0005793421235382734,1.0,0.0004314708914417137,0.0010963712311536065,291,0.5771091832043627,0.57718137966556,8.338276204152353e-05,0.577709264018715,0.5780194216715263,0.0005220299435420455,0.5780667242644786,0.5781385289538196,0.00014381346405189903,0.5777797767636352,0.5776283904958521,0.57718137966556,0.5781385289538196,direns_03284c6a,submission_direns_03284c6a.csv,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.35_0.65,full,all_cells,none,none,0.0,positive,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.05160186634431806,0.00948035409350871,0.024744926588893656,e484acbb1e69,0.0,0.0,0.0,0.0,0.0,0.0,0.0002127785850756767,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.35_0.65,full,all_cells,none,none,0.0,positive,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.05160186634431806,0.00948035409350871,0.024744926588893656,e484acbb1e69,0.0,0.0,0.0,0.0,0.0,0.0,0.0002127785850756767,0.5760990842281725,-0.001340260994800074,-0.0015150659729118664,-0.0013655732363260231,-0.001197767712578779,-0.0006994654214831364,1.0,0.00948035409350871,0.024744926588893656,0.010156596097960355,0.31980162921962185,0.9474845212184076,0.027860974438224835,-0.0012710040582486573,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,1.1,1256.0,250.0,1.146752178998714
direns_46fe29ac,low_error_best5,loo,6,-0.0008559388492946352,-0.001107657038603438,-0.000820981555224698,-0.0006391779540557696,-0.0005790017692193228,1.0,0.0004314708914417137,0.0010963712311536065,261,0.5771062516164277,0.5771770521667127,8.147364044199251e-05,0.5777045201909521,0.5780145114490887,0.000522020114541539,0.5780618553519634,0.5781320889754357,0.00014034938299806987,0.5777745508637456,0.5776242090531144,0.5771770521667127,0.5781320889754357,direns_46fe29ac,submission_direns_46fe29ac.csv,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.33_0.33_0.33,full,all_cells,none,none,0.0,positive,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.05208280568245587,0.009660808798474365,0.02364549506949115,99d670f1faee,0.0,0.0,0.0,0.0,0.0,0.0,0.00014323329004133203,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.33_0.33_0.33,full,all_cells,none,none,0.0,positive,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.05208280568245587,0.009660808798474365,0.02364549506949115,99d670f1faee,0.0,0.0,0.0,0.0,0.0,0.0,0.00014323329004133203,0.5761057125477012,-0.001333632675271433,-0.0014973661512181825,-0.0013538941176980401,-0.0011873252495741005,-0.0007068166582830937,1.0,0.009660808798474365,0.02364549506949115,0.010337404899335281,0.32133665619195123,0.9469650222618449,0.028182026678021235,-0.0012696446710062925,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,1.1,1256.0,250.0,1.146752178998714
direns_299b1c74,low_error_best5,loo,6,-0.0008535597484367422,-0.0011228814781361618,-0.0008128928446556882,-0.0006249049225183767,-0.000562644345139196,1.0,0.0004314708914417137,0.0010963712311536065,44,0.5771024210565032,0.5771831171981128,8.866422653726169e-05,0.5777509273834969,0.578076114316067,0.0005459660922770316,0.5781241182729806,0.5781992813991488,0.00014920990488783404,0.5778195043044428,0.5776591555709936,0.5771831171981128,0.5781992813991488,direns_299b1c74,submission_direns_299b1c74.csv,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5,0.50_0.50,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04874873466687626,0.009014226209149082,0.02624396359355813,433c362bb977,0.0,0.0,0.0,0.0,0.0,0.0,-0.00031746696152254293,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5,0.50_0.50,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04874873466687626,0.009014226209149082,0.02624396359355813,433c362bb977,0.0,0.0,0.0,0.0,0.0,0.0,-0.00031746696152254293,0.5760732790891155,-0.0013660661338571582,-0.0015583267719396776,-0.001391380136308018,-0.0011808860510522877,-0.0007018152525040122,1.0,0.009014226209149082,0.02624396359355813,0.010036897861779956,0.3079095656314382,0.9514156291509295,0.027167557188422883,-0.0012672655701483995,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/energy_top70/none/none,1.25,879.0,245.0,1.4215421600212523
direns_f182be83,low_error_best5,loo,6,-0.0008501765388163977,-0.0011151078901975864,-0.0008095192245273775,-0.0006259025017242292,-0.0005649730847510082,1.0,0.0004314708914417137,0.0010963712311536065,28,0.5771104136138083,0.577190858064957,8.868506389911265e-05,0.5777413465222953,0.5780591664034548,0.0005350997659277005,0.5781069738214362,0.5781814494271091,0.00014803176147197916,0.577810491298507,0.57765291131918,0.577190858064957,0.5781814494271091,direns_f182be83,submission_direns_f182be83.csv,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.50_0.25_0.25,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04782149362274803,0.008802804487022411,0.02624396359355813,efab0f2c5f27,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038449765769403734,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.50_0.25_0.25,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04782149362274803,0.008802804487022411,0.02624396359355813,efab0f2c5f27,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038449765769403734,0.5760845733506179,-0.0013547718723547497,-0.0015458511271736475,-0.001379137409855069,-0.0011749504110460495,-0.0006969978154047762,1.0,0.008802804487022411,0.02624396359355813,0.009825476139653285,0.3119315469663349,0.950104578458176,0.02667846214382218,-0.001263882360528055,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,1.25,879.0,245.0,1.4215421600212523
direns_1d4d6544,low_error_best5,loo,6,-0.0008497390763462601,-0.0010990265099880547,-0.0008151697087253051,-0.0006350210103254206,-0.000575012705098743,1.0,0.0004314708914417137,0.0010963712311536065,265,0.5771118826315165,0.5771819767761827,8.050198473209093e-05,0.57770329201449,0.5780111366611121,0.0005183251781527013,0.5780579994237431,0.578127216891219,0.00013834593598487116,0.577773443442838,0.5776243913565832,0.5771819767761827,0.578127216891219,direns_1d4d6544,submission_direns_1d4d6544.csv,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.50_0.25_0.25,full,all_cells,none,none,0.0,positive,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.051969040496062116,0.009669863716513268,0.02309573941472981,1b0023149b68,0.0,0.0,0.0,0.0,0.0,0.0,0.00015228820808023527,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.50_0.25_0.25,full,all_cells,none,none,0.0,positive,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.051969040496062116,0.009669863716513268,0.02309573941472981,1b0023149b68,0.0,0.0,0.0,0.0,0.0,0.0,0.00015228820808023527,0.5761172577015407,-0.0013220875214318422,-0.0014827732488771118,-0.001341032454853841,-0.0011772906461656961,-0.0007042148026155104,1.0,0.009669863716513268,0.02309573941472981,0.01034663697173812,0.3223652070830069,0.9466153776810994,0.028154493887599812,-0.0012634448980579174,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,1.1,1256.0,250.0,1.146752178998714
direns_eff61b5c,low_error_best5,loo,6,-0.0008475424707061382,-0.0010980866769139674,-0.0008132141822693728,-0.0006313265529350742,-0.0005705446058387187,1.0,0.0004314708914417137,0.0010963712311536065,363,0.5771106583740433,0.5771801709829255,7.962197533139292e-05,0.5777096647565187,0.5780200056037038,0.000523566490177761,0.5780679550468812,0.5781369156167941,0.00013751543495594813,0.5777790307344745,0.5776294260591478,0.5771801709829255,0.5781369156167941,direns_eff61b5c,submission_direns_eff61b5c.csv,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/all_cells/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5,0.65_0.35,full,all_cells,none,none,0.0,positive,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.05269319982438728,0.009867855035495811,0.02260093806196045,e7b7312034b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0006002795270627786,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/all_cells/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5,0.65_0.35,full,all_cells,none,none,0.0,positive,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.05269319982438728,0.009867855035495811,0.02260093806196045,e7b7312034b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0006002795270627786,0.5761188016447467,-0.001320543578226083,-0.0014784125554345717,-0.0013402699121896067,-0.0011734199653563593,-0.0007070131141635461,1.0,0.009867855035495811,0.02260093806196045,0.010544787790140646,0.3195268350012881,0.9475772273087082,0.028558467624594828,-0.0012612482924177955,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/all_cells/none/none,1.1,1256.0,250.0,1.146752178998714
direns_8ebddb44,low_error_best5,loo,6,-0.0008447642235066185,-0.00110993291260586,-0.000804546135247497,-0.0006198136226664985,-0.0005581045072439172,1.0,0.0004314708914417137,0.0010963712311536065,68,0.5771120241117538,0.5771916779098909,8.762174411055707e-05,0.5777461875260493,0.57806587000698,0.0005372592343396547,0.5781132767219699,0.578187107767433,0.00014658901767939094,0.5778148852281012,0.5776571627865911,0.5771916779098909,0.578187107767433,direns_8ebddb44,submission_direns_8ebddb44.csv,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5,0.65_0.35,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04814142230937899,0.008912222676224109,0.025681851538874756,cd5c90b86ad8,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024391584689573506,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5,0.65_0.35,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04814142230937899,0.008912222676224109,0.025681851538874756,cd5c90b86ad8,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024391584689573506,0.57609034166854,-0.0013490035544325711,-0.0015378069720429321,-0.0013734182655054106,-0.001167398114956608,-0.0006954154098588461,1.0,0.008912222676224109,0.025681851538874756,0.009934894328854983,0.3099742673155718,0.9507449466613924,0.02688314914321405,-0.0012584700452182758,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/energy_top70/none/none,1.25,879.0,245.0,1.4215421600212523
direns_d039e197,low_error_best5,loo,6,-0.0008435365235011464,-0.0011061501722687828,-0.0008030098132090213,-0.0006214495850256352,-0.0005626161338234681,1.0,0.0004314708914417137,0.0010963712311536065,111,0.5771244906072079,0.5772052174146601,8.951564448328988e-05,0.5777412952928889,0.5780544628956561,0.0005261433226458805,0.5781007483773333,0.5781758843387717,0.00014933554300075447,0.5778118548830292,0.5776555114258101,0.5772052174146601,0.5781758843387717,direns_d039e197,submission_direns_d039e197.csv,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.35_0.65,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04694522030964016,0.008567247108197815,0.026806041726260943,18ed41cfa13b,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017894027886944153,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.35_0.65,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04694522030964016,0.008567247108197815,0.026806041726260943,18ed41cfa13b,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017894027886944153,0.5760969443472913,-0.0013424008756813617,-0.001540570262101504,-0.0013681556606456313,-0.0011735715571125516,-0.0006862690223772283,1.0,0.008567247108197815,0.026806041726260943,0.00958991876082869,0.31350626621907784,0.9495861314495767,0.026169835495735202,-0.0012572423452128037,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,1.25,879.0,245.0,1.4215421600212523
direns_b89a8fda,low_error_best5,loo,6,-0.0008419314523893107,-0.0011027335112278602,-0.000801565023433537,-0.0006214958225065348,-0.0005621161435013233,1.0,0.0004314708914417137,0.0010963712311536065,94,0.5771237063626606,0.5772036760437517,8.858661412352441e-05,0.5777368941935469,0.578048675623505,0.0005240909135195208,0.5780948728025336,0.5781688471120255,0.00014714767324372344,0.5778070662597607,0.5776518244529137,0.5772036760437517,0.5781688471120255,direns_b89a8fda,submission_direns_b89a8fda.csv,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.50_0.50,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.046894252578619816,0.008591731571852904,0.02624396359355813,13c9424b3f26,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020342474252452977,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.50_0.50,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.046894252578619816,0.008591731571852904,0.02624396359355813,13c9424b3f26,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020342474252452977,0.5761013906284552,-0.0013379545945174638,-0.0015290081481458718,-0.001364858408408831,-0.0011663746307957411,-0.0006876605202168484,1.0,0.008591731571852904,0.02624396359355813,0.009614403224483778,0.3147196568116465,0.9491846699227496,0.02618427210112233,-0.001255637274100968,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,1.25,879.0,245.0,1.4215421600212523
direns_33730604,low_error_best5,loo,6,-0.0008400568950412227,-0.0011073000222843188,-0.0007995293679962656,-0.0006133412948430839,-0.0005562486871635297,1.0,0.0004314708914417137,0.0010963712311536065,264,0.5771341201723058,0.577215805674976,9.16173505406053e-05,0.5777591075597859,0.5780759360794123,0.0005307779218451438,0.5781218818475867,0.5781999275554791,0.0001547310335566664,0.5778305564366225,0.5776717031932262,0.577215805674976,0.5781999275554791,direns_33730604,submission_direns_33730604.csv,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,no_q2/energy_top70/none/none,ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.35_0.65,no_q2,energy_top70,none,none,0.0,positive,1.25,0.3,809.0,244.0,1.4515107562770142,0.7771278326962427,0.047064145015354275,0.008510625160207544,0.028117417477031614,3203c3d3fbf9,0.0,0.0,0.0,0.0,0.0,0.0,0.00015068899666115178,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,no_q2/energy_top70/none/none,ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.35_0.65,no_q2,energy_top70,none,none,0.0,positive,1.25,0.3,809.0,244.0,1.4515107562770142,0.7771278326962427,0.047064145015354275,0.008510625160207544,0.028117417477031614,3203c3d3fbf9,0.0,0.0,0.0,0.0,0.0,0.0,0.00015068899666115178,0.5760946887922708,-0.0013446564307016359,-0.0015443613209048745,-0.0013685212396054025,-0.0011863900479211597,-0.000676140476938647,1.0,0.008510625160207544,0.028117417477031614,0.00953470647938503,0.30882398675540634,0.9511192066215973,0.026131599404430786,-0.00125376271675288,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,no_q2/energy_top70/none/none,1.25,809.0,244.0,1.4515107562770142
direns_2b08ac7d,low_error_best5,loo,6,-0.0008385804483864168,-0.0010831651832376443,-0.0008043929736334388,-0.0006281831882881672,-0.0005696755721898983,1.0,0.0004314708914417137,0.0010963712311536065,127,0.5771277258697982,0.5771977144420599,8.048321167797171e-05,0.5776993822015536,0.5779997144064547,0.000506043950197631,0.5780455681878689,0.5781141528632426,0.00013722894509552344,0.5777705272372525,0.5776242254197402,0.5771977144420599,0.5781141528632426,direns_2b08ac7d,submission_direns_2b08ac7d.csv,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.50_0.50,full,all_cells,none,none,0.0,positive,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.0507882576445199,0.009398988327882279,0.02309573941472981,f703809cbed0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014858718055075349,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.50_0.50,full,all_cells,none,none,0.0,positive,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.0507882576445199,0.009398988327882279,0.02309573941472981,f703809cbed0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014858718055075349,0.5761368131636514,-0.0013025320593210799,-0.0014666849078060595,-0.0013238026502337963,-0.001165924295055376,-0.0006905490489685917,1.0,0.009398988327882279,0.02309573941472981,0.010075761583107128,0.32573211562708065,0.9454621033384184,0.02753529260833771,-0.0012522862700980741,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,1.1,1256.0,250.0,1.146752178998714
direns_bb24983c,low_error_best5,loo,6,-0.0008384662903129225,-0.0010975598966322941,-0.0007983569953081693,-0.0006194819789983042,-0.0005596766161649613,1.0,0.0004314708914417137,0.0010963712311536065,80,0.5771249309095178,0.5772040260217324,8.762279917238086e-05,0.577734435855306,0.5780447051601322,0.0005219954535155056,0.5780909092140919,0.5781638464515568,0.00014504168930659704,0.5778041925444738,0.577650091992972,0.5772040260217324,0.5781638464515568,direns_bb24983c,submission_direns_bb24983c.csv,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.65_0.35,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04684328484759948,0.008616334345162005,0.025681851538874756,8d32ca07dadf,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022802751583363086,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.65_0.35,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04684328484759948,0.008616334345162005,0.025681851538874756,8d32ca07dadf,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022802751583363086,0.5761079279300805,-0.0013314172928921239,-0.0015175688238260765,-0.0013562113659942865,-0.0011581555909755403,-0.000687282001741174,1.0,0.008616334345162005,0.025681851538874756,0.009639005997792879,0.31540449335759974,0.9489573254735093,0.026196768900085463,-0.00125217211202458,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,1.25,879.0,245.0,1.4215421600212523
direns_a87a75c1,low_error_best5,loo,6,-0.0008381718387440174,-0.0010836260218492488,-0.0008038430636371219,-0.0006270464307456813,-0.0005689094178626952,1.0,0.0004314708914417137,0.0010963712311536065,74,0.5771302722299263,0.5772008627299892,8.135220937206788e-05,0.5777021479418376,0.5780026307132201,0.0005056722905324591,0.5780481339559419,0.578117461733065,0.00013879998848769133,0.5777736517254247,0.5776268513759019,0.5772008627299892,0.578117461733065,direns_a87a75c1,submission_direns_a87a75c1.csv,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.35_0.65,full,all_cells,none,none,0.0,positive,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.05053641145681161,0.009309747448685114,0.02359052065902062,2185b8405188,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023782805974791906,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.35_0.65,full,all_cells,none,none,0.0,positive,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.05053641145681161,0.009309747448685114,0.02359052065902062,2185b8405188,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023782805974791906,0.5761351820119125,-0.0013041632110602293,-0.0014727997205221444,-0.0013277677484381245,-0.0011699123865781314,-0.0006861185262736491,1.0,0.009309747448685114,0.02359052065902062,0.009986361261798162,0.32486259518708943,0.9457612247540654,0.02737151513272143,-0.0012518776604556747,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/none,1.1,1256.0,250.0,1.146752178998714
