candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,target_profile,energy_profile,block_profile,scale_x,delta_cap,active_cells_x,active_rows_x,mean_active_energy_x,p10_active_energy,mean_scale_factor,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,cheap_priority,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,selection_proxy,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
adaptjepa_c911a27e,train_best1,loo,6,-0.00121012897702244,-0.001330079240465909,-0.0011839017146851871,-0.0011164059759162237,-0.0010775011230250708,1.0,0.0005779699684203952,0.001281108660916069,87,0.57695403678072,0.5770574949170477,0.00011456000375004775,0.5777710289773799,0.5781688783035178,0.0006497463715253287,0.5782166717505401,0.5783307272853462,0.00021298525805075582,0.5778523668353038,0.5776472458362133,0.5770574949170477,0.5783307272853462,adaptjepa_c911a27e,submission_adaptjepa_c911a27e.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,q3_sstage/energy_strong/all_rows,q3_sstage,energy_strong,all_rows,1.5,0.2,1132.0,250.0,1.1823632311752297,0.4564439783783937,1.021887178764355,0.00929415989791833,0.04937028737341537,-0.00037878539455176146,0.5759715297782781,-0.0014678154446945446,-0.0016901301568673865,-0.0015280916917898013,-0.0011666856476595156,-0.0006769387976932606,1.0,0.00929415989791833,0.04937028737341537,0.009988074310862911,0.3410841329137421,0.9400327729789429,0.02742122062786921,0.00929415989791833,0.04937028737341537,-0.0028157967394433093,-0.001594534983338361,f465_actual_best,submission_sparsejepa_f4657144.csv,q3_sstage/energy_strong/all_rows,1.5,1132.0,250.0,1.1823632311752297
adaptjepa_41513425,train_best1,loo,6,-0.0011918217397614006,-0.0013425114680326589,-0.0011518860669141873,-0.0010810676843373557,-0.0010540879517095814,1.0,0.0005779699684203952,0.001281108660916069,84,0.5770583064314833,0.5771570092126466,0.000107347028873834,0.5777896863942853,0.5781621887424807,0.0006082365075933197,0.5782058052233442,0.5783091710713147,0.0001880361224579697,0.5778761230088141,0.5776845993497042,0.5771570092126466,0.5783091710713147,adaptjepa_41513425,submission_adaptjepa_41513425.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2_stage_boost/energy_top60/row_energy,noq2_stage_boost,energy_top60,row_energy,1.5,0.16,1132.0,250.0,1.1823632311752297,0.4564439783783937,1.0427790415194347,0.009254802272357986,0.03991541489412165,-0.0003181430201121048,0.5759641280754255,-0.0014752171475471757,-0.001705723848859897,-0.0015280174716842954,-0.0011878680692713806,-0.0007121143869825985,1.0,0.009254802272357986,0.03991541489412165,0.009962698967467478,0.30895037213962956,0.951078160591854,0.027946872060108645,0.009254802272357986,0.03991541489412165,-0.0028188253727892353,-0.0015762277460773216,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2_stage_boost/energy_top60/row_energy,1.5,1132.0,250.0,1.1823632311752297
adaptjepa_26e9cfdf,train_best1,loo,6,-0.0011889861489619014,-0.0013308135574139346,-0.001159023986128327,-0.0010771209033434426,-0.00105672468047735,1.0,0.0005779699684203952,0.001281108660916069,89,0.5770296355042044,0.5771246860390694,0.00010739430708056633,0.5777547569081193,0.5781221306703485,0.000589184030753452,0.5781570365629276,0.5782619519962016,0.0001779062584618775,0.5778362562352065,0.5776471429917505,0.5771246860390694,0.5782619519962016,adaptjepa_26e9cfdf,submission_adaptjepa_26e9cfdf.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,noq2/energy_strong/id01_id02_early,noq2,energy_strong,id01_id02_early,1.75,0.2,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.8242055177933273,0.009128663095971514,0.04995835367994117,-0.000344282196498577,0.5759571640650183,-0.0014821811579543683,-0.0016806968995509487,-0.0015049857449004334,-0.0013172790017837333,-0.0007089508208535378,1.0,0.009128663095971514,0.04995835367994117,0.009820199694950613,0.320925682771712,0.9471043797478241,0.02700898257861136,0.009128663095971514,0.04995835367994117,-0.002811773919153487,-0.0015733921552778223,282_consensus_directrob,submission_sparsejepa_282e9546.csv,noq2/energy_strong/id01_id02_early,1.75,1132.0,250.0,1.1823632311752297
adaptjepa_1927db95,train_best1,loo,6,-0.001182540618419048,-0.001320233378288016,-0.0011465709163731574,-0.0010808175605959702,-0.0010615093343726567,1.0,0.0005779699684203952,0.001281108660916069,100,0.5770593289472331,0.5771545136526213,0.00010627039621008667,0.5777399860202952,0.5781055319877451,0.0005878911460095188,0.5781439301391051,0.5782473547556609,0.00018148528459682798,0.5778358001320091,0.5776477483688778,0.5771545136526213,0.5782473547556609,adaptjepa_1927db95,submission_adaptjepa_1927db95.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2_stage_boost/energy_linear/public_subjects,noq2_stage_boost,energy_linear,public_subjects,1.5,0.16,1132.0,250.0,1.1823632311752297,0.4564439783783937,1.0972599132968697,0.009223814113613059,0.039974150496605465,-0.0003491311788570326,0.5759725181900819,-0.0014668270328908033,-0.001653552371174305,-0.00150709907039015,-0.001246621261829839,-0.0007330031272028137,1.0,0.009223814113613059,0.039974150496605465,0.009910667040909642,0.3194979722467377,0.9475869594555545,0.02792994222112391,0.009223814113613059,0.039974150496605465,-0.0028069921293834266,-0.0015669466247349689,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2_stage_boost/energy_linear/public_subjects,1.5,1132.0,250.0,1.1823632311752297
adaptjepa_7eca9e7a,train_best1,loo,6,-0.0011740510396808606,-0.0013243051567464192,-0.0011416445329976987,-0.0010562034292984634,-0.0010318750823801182,1.0,0.0005779699684203952,0.001281108660916069,96,0.577063631864153,0.5771533429621661,9.9320422652608e-05,0.5778040064984427,0.5781649122201219,0.000600513437631767,0.5782126776948591,0.5783044497947932,0.00017651378823703776,0.5778742349923603,0.5776934386858182,0.5771533429621661,0.5783044497947932,adaptjepa_7eca9e7a,submission_adaptjepa_7eca9e7a.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_top60/all_rows,noq2,energy_top60,all_rows,1.3,0.16,930.0,248.0,1.3419461799758043,0.6441693763679492,0.9764516129032259,0.008957438285216154,0.033787109020313344,-0.0004942167572064767,0.5759837319521656,-0.0014556132708070412,-0.0016817732877659087,-0.0014854096491405677,-0.0012406301657137187,-0.0007024284496521815,1.0,0.008957438285216154,0.033787109020313344,0.009863722675661282,0.2997642300052966,0.9540133156352335,0.026939299503905532,0.008957438285216154,0.033787109020313344,-0.0028087365060468286,-0.0015584570459967815,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_top60/all_rows,1.3,930.0,248.0,1.3419461799758043
adaptjepa_ee412644,train_best1,loo,6,-0.0011740510396808606,-0.0013243051567464192,-0.0011416445329976987,-0.0010562034292984634,-0.0010318750823801182,1.0,0.0005779699684203952,0.001281108660916069,97,0.577063631864153,0.5771533429621661,9.9320422652608e-05,0.5778040064984427,0.5781649122201219,0.000600513437631767,0.5782126776948591,0.5783044497947932,0.00017651378823703776,0.5778742349923603,0.5776934386858182,0.5771533429621661,0.5783044497947932,adaptjepa_ee412644,submission_adaptjepa_ee412644.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_top60/all_rows,noq2,energy_top60,all_rows,1.3,0.2,930.0,248.0,1.3419461799758043,0.6441693763679492,0.9764516129032259,0.008957438285216154,0.033787109020313344,-0.0004942167572064767,0.5759837319521656,-0.0014556132708070412,-0.0016817732877659087,-0.0014854096491405677,-0.0012406301657137187,-0.0007024284496521815,1.0,0.008957438285216154,0.033787109020313344,0.009863722675661282,0.2997642300052966,0.9540133156352335,0.026939299503905532,0.008957438285216154,0.033787109020313344,-0.0028087365060468286,-0.0015584570459967815,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_top60/all_rows,1.3,930.0,248.0,1.3419461799758043
adaptjepa_6466d8b9,train_best1,loo,6,-0.0011460549377967737,-0.00129323047431118,-0.0011069403153157742,-0.0010379940237633667,-0.0010176708853635308,1.0,0.0005779699684203952,0.001281108660916069,101,0.5770944074583606,0.5771873188253167,0.00010334738018641926,0.5777681261451142,0.5781209068787608,0.0005769128590876238,0.5781633685787569,0.578259763742949,0.00017609746175009663,0.5778559964823421,0.5776753007274106,0.5771873188253167,0.578259763742949,adaptjepa_6466d8b9,submission_adaptjepa_6466d8b9.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2_stage_boost/flat/row_energy,noq2_stage_boost,flat,row_energy,1.3,0.2,930.0,248.0,1.3419461799758043,0.6441693763679492,1.0763602150537634,0.009173824832031316,0.040510656366795406,-0.000462953639959005,0.5760096295059071,-0.0014297157170657041,-0.0016485147185333338,-0.0014764823972232,-0.0011513463908520815,-0.0006916626976329887,1.0,0.009173824832031316,0.040510656366795406,0.010078223886005204,0.30932732471258984,0.9509556278744827,0.028085760890896653,0.009173824832031316,0.040510656366795406,-0.0028068819019516204,-0.0015304609441126947,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2_stage_boost/flat/row_energy,1.3,930.0,248.0,1.3419461799758043
adaptjepa_4c2dfa0a,train_best5,loo,6,-0.0013035195081005184,-0.0014630567440497844,-0.001235230779922103,-0.0012122710003296677,-0.001211011595561473,1.0,0.0006648904584310177,0.0013661055815808894,15,0.5769493909664276,0.5770629137948107,0.00011731837271513663,0.577771142324923,0.578170057500347,0.0006462606493582944,0.578214344876774,0.5783258665699776,0.0002013196856881846,0.5778529459550451,0.5776449593893749,0.5770629137948107,0.5783258665699776,adaptjepa_4c2dfa0a,submission_adaptjepa_4c2dfa0a.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_strong/late_subject_blocks,noq2,energy_strong,late_subject_blocks,1.3,0.2,930.0,248.0,1.3419461799758043,0.6441693763679492,0.996302681914225,0.009042190941195858,0.049913707852424216,-0.0004945875307944633,0.5758700780478878,-0.0015692671750847248,-0.001828802155370579,-0.0016274193678181836,-0.001158250837123931,-0.0007183717994134753,1.0,0.009042190941195858,0.049913707852424216,0.00994689568335649,0.30093589630751244,0.953644370986163,0.027302983125701168,0.009042190941195858,0.049913707852424216,-0.002931807372100035,-0.001670541416414315,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_strong/late_subject_blocks,1.3,930.0,248.0,1.3419461799758043
adaptjepa_fbd72e7e,train_best5,loo,6,-0.0013030904901265572,-0.0014610823767032821,-0.0012381002258165519,-0.0012100888678598376,-0.001208447317207817,1.0,0.0006648904584310177,0.0013661055815808894,26,0.5769764203526881,0.57708715637931,0.00011856035752494178,0.5777514302536554,0.5781416085781471,0.0006292913722568257,0.5781833780129679,0.5782951187842832,0.00019645930249801268,0.5778412945805801,0.5776370762064371,0.57708715637931,0.5782951187842832,adaptjepa_fbd72e7e,submission_adaptjepa_fbd72e7e.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,noq2/energy_strong/row_energy,noq2,energy_strong,row_energy,1.5,0.2,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.9478898571448373,0.009078654375022137,0.04776988026265083,-0.0003942909174479543,0.5758751786815389,-0.0015641665414336486,-0.0017835067439955887,-0.0016120064612545892,-0.0011979114061346995,-0.0007124988571556301,1.0,0.009078654375022137,0.04776988026265083,0.009776791126295004,0.30479527788741895,0.9524178907273484,0.02699068259890144,0.009078654375022137,0.04776988026265083,-0.0028882027780828367,-0.0016701123984403537,282_consensus_directrob,submission_sparsejepa_282e9546.csv,noq2/energy_strong/row_energy,1.5,1132.0,250.0,1.1823632311752297
adaptjepa_f2d92e11,train_best5,loo,6,-0.0012928628878448405,-0.0014491600994523401,-0.0012262121851195351,-0.001203216378962646,-0.001202871711979081,1.0,0.0006648904584310177,0.0013661055815808894,20,0.5769575009273878,0.5770625921077375,0.00011335502772190111,0.5777588299068599,0.5781443343577307,0.0006359059197118811,0.5781955823722399,0.5782978298000894,0.0001947485460418665,0.5778349187551858,0.5776373044021624,0.5770625921077375,0.5782978298000894,adaptjepa_f2d92e11,submission_adaptjepa_f2d92e11.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_strong/all_rows,noq2,energy_strong,all_rows,1.3,0.2,930.0,248.0,1.3419461799758043,0.6441693763679492,0.9746657749450506,0.008866284854764627,0.04416127414542681,-0.00040306332675494976,0.5758757555501319,-0.0015635896728406244,-0.0017923782578674885,-0.0016139674281003824,-0.0012693060211558028,-0.0007267060318154606,1.0,0.008866284854764627,0.04416127414542681,0.009771761983552951,0.30821394305727906,0.9513170687552518,0.026808910847817825,0.008866284854764627,0.04416127414542681,-0.0029065847491413534,-0.001659884796158637,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_strong/all_rows,1.3,930.0,248.0,1.3419461799758043
adaptjepa_d6a24acf,train_best5,loo,6,-0.0012712993772166132,-0.0014209209555071656,-0.0012153762338209528,-0.0011776009423217215,-0.001167956832794137,1.0,0.0006648904584310177,0.0013661055815808894,33,0.5769675556396701,0.5770797410173909,0.00011741635115329145,0.5777657197211088,0.5781602975418935,0.0006371483137830775,0.5782019882519334,0.5783156484762471,0.00020209098853489436,0.5778518956785105,0.5776450878709041,0.5770797410173909,0.5783156484762471,adaptjepa_d6a24acf,submission_adaptjepa_d6a24acf.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2_stage_boost/energy_strong/late_subject_blocks,noq2_stage_boost,energy_strong,late_subject_blocks,1.15,0.2,930.0,248.0,1.3419461799758043,0.6441693763679492,1.1264557950975955,0.00891855256497217,0.04995203252198993,-0.0005553310369624918,0.5759085140025143,-0.0015308312204583105,-0.0017753100827492929,-0.0015955520609323148,-0.0011191105299263038,-0.0007102991218799204,1.0,0.00891855256497217,0.04995203252198993,0.00982370494059862,0.31251532365429663,0.9499127183490336,0.027255365440246968,0.00891855256497217,0.04995203252198993,-0.002879633820115433,-0.0016383212855304097,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2_stage_boost/energy_strong/late_subject_blocks,1.15,930.0,248.0,1.3419461799758043
adaptjepa_90afb371,train_best5,loo,6,-0.0012694428852330815,-0.001420478477376974,-0.0012153620493907669,-0.0011724881289315037,-0.0011592339033059673,1.0,0.0006648904584310177,0.0013661055815808894,31,0.5769976793560225,0.5771064249019254,0.00011703093493155,0.577751322725492,0.5781361649308592,0.0006236127723972496,0.578178427192181,0.5782880545641924,0.0001980790412396203,0.5778435481323257,0.5776424764245652,0.5771064249019254,0.5782880545641924,adaptjepa_90afb371,submission_adaptjepa_90afb371.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2_stage_boost/energy_linear/row_energy,noq2_stage_boost,energy_linear,row_energy,1.5,0.2,1132.0,250.0,1.1823632311752297,0.4564439783783937,1.0708709093315185,0.009282800932240532,0.049853733210538376,-0.00029014436022955906,0.5759050202574232,-0.0015343249655494849,-0.0017716162820011982,-0.0015892611979606563,-0.0011749267081335945,-0.0007136953395145973,1.0,0.009282800932240532,0.049853733210538376,0.00997145684174777,0.31346953521038834,0.9495982574199383,0.02798584934068804,0.009282800932240532,0.049853733210538376,-0.002881044153000717,-0.001636464793546878,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2_stage_boost/energy_linear/row_energy,1.5,1132.0,250.0,1.1823632311752297
adaptjepa_e01a895b,train_best5,loo,6,-0.0012687203345945013,-0.00141506897309579,-0.0012177299368806294,-0.0011733620938070843,-0.0011633827853085865,1.0,0.0006648904584310177,0.0013661055815808894,41,0.576968312407309,0.5770746987808907,0.00011550257923122323,0.5777553152604251,0.5781414526781009,0.0006346078612892863,0.5781901110114162,0.5782960875745937,0.00020027319811047404,0.5778374130111951,0.5776379128930501,0.5770746987808907,0.5782960875745937,adaptjepa_e01a895b,submission_adaptjepa_e01a895b.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2_stage_boost/energy_strong/all_rows,noq2_stage_boost,energy_strong,all_rows,1.15,0.2,930.0,248.0,1.3419461799758043,0.6441693763679492,1.1007654119392247,0.008785254274856704,0.04882898977870659,-0.0004220327468470267,0.575904398140058,-0.001534947082914677,-0.0017663196931286818,-0.0015922325645314483,-0.0012264153847456826,-0.0007221838263320457,1.0,0.008785254274856704,0.04882898977870659,0.009690038967403882,0.32243767823425534,0.9465906948913574,0.02692249785457567,0.008785254274856704,0.04882898977870659,-0.002868938761447859,-0.0016357422429082978,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2_stage_boost/energy_strong/all_rows,1.15,930.0,248.0,1.3419461799758043
adaptjepa_98f23d0f,train_best5,loo,6,-0.0012613591324066216,-0.0014054657394349523,-0.0012126827102409976,-0.001165928947543915,-0.0011517838921620838,1.0,0.0006648904584310177,0.0013661055815808894,102,0.576998755707839,0.5771090901172318,0.0001188023850941277,0.5777343962154533,0.5781118380166145,0.0006112426815724642,0.578152581653416,0.5782618029410336,0.00019568156989428033,0.5778275770249599,0.5776285778589028,0.5771090901172318,0.5782618029410336,adaptjepa_98f23d0f,submission_adaptjepa_98f23d0f.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,noq2_stage_boost/energy_strong/row_energy,noq2_stage_boost,energy_strong,row_energy,1.3,0.2,1132.0,250.0,1.1823632311752297,0.4564439783783937,1.0726055743023397,0.008796803068603289,0.049853733210538376,-0.0003697483610733811,0.5759293203525403,-0.0015100248704324702,-0.001738151486982731,-0.001559491438342886,-0.0011364319025939818,-0.000696798105417562,1.0,0.008796803068603289,0.049853733210538376,0.009496302339337837,0.3215452501422852,0.9468942137910312,0.026578591463711398,0.008796803068603289,0.049853733210538376,-0.002802744295257342,-0.001628381040720418,282_consensus_directrob,submission_sparsejepa_282e9546.csv,noq2_stage_boost/energy_strong/row_energy,1.3,1132.0,250.0,1.1823632311752297
adaptjepa_b61082d1,train_best5,loo,6,-0.0012577859499224668,-0.001409721842093814,-0.0011928473519084992,-0.001170788655765087,-0.0011682970190112218,1.0,0.0006648904584310177,0.0013661055815808894,75,0.576978548358148,0.5770853107202245,0.00011096367382664609,0.577735003174823,0.578108428683554,0.0006082387804056084,0.5781516185636686,0.5782544397523289,0.00018684826280375173,0.5778160597187024,0.5776217233655465,0.5770853107202245,0.5782544397523289,adaptjepa_b61082d1,submission_adaptjepa_b61082d1.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,noq2/energy_strong/late_subject_blocks,noq2,energy_strong,late_subject_blocks,1.5,0.2,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.9911311846862323,0.009023602326950255,0.045049868176119834,-0.0004493429655198357,0.5759269179601887,-0.0015124272627838077,-0.001753854346302841,-0.0015597747711985077,-0.0011285768544388342,-0.0007152192547030811,1.0,0.009023602326950255,0.045049868176119834,0.009720076410787284,0.31007771296396097,0.9507112137358216,0.02682474798166487,0.009023602326950255,0.045049868176119834,-0.0028303466052027864,-0.0016248078582362633,f465_actual_best,submission_sparsejepa_f4657144.csv,noq2/energy_strong/late_subject_blocks,1.5,1132.0,250.0,1.1823632311752297
adaptjepa_0d66fd73,train_best5,loo,6,-0.0012558219399110837,-0.0014177584152846312,-0.0011877740415064952,-0.0011619333629421247,-0.0011601406600899589,1.0,0.0006648904584310177,0.0013661055815808894,42,0.5770105255506958,0.5771139511459484,0.00011039630825589363,0.5777700467147107,0.5781490322160859,0.0006157737126883902,0.5781898089362763,0.5782947571297933,0.0001881050581210487,0.5778525801639426,0.5776567937338942,0.5771139511459484,0.5782947571297933,adaptjepa_0d66fd73,submission_adaptjepa_0d66fd73.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,noq2/energy_strong/row_energy,noq2,energy_strong,row_energy,1.75,0.16,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.9478898571448373,0.009195201755323084,0.0399786762831863,-0.0002777435371470075,0.5759081061788599,-0.0015312390441127555,-0.0017671077544443524,-0.0015765693636959899,-0.001221924341162084,-0.0007161836642408659,1.0,0.009195201755323084,0.0399786762831863,0.00989314355123154,0.2994647996314114,0.9541073491917554,0.027378815154123767,0.009195201755323084,0.0399786762831863,-0.0028682249896842707,-0.0016228438482248802,f465_actual_best,submission_sparsejepa_f4657144.csv,noq2/energy_strong/row_energy,1.75,1132.0,250.0,1.1823632311752297
