sub_idx,target_idx,target,target_group,delta_y1,delta_y0,swing,support_label,support_delta,adverse_delta,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,edge_like,e72_active,e101_active,all_veto_null,all_safe_density,broad_low_alpha_mass,e101_plausible_mass,benefit_rank,swing_rank,between_train_runs,context_high,global_prior_y1,subject_prior_y1,subject_train_count,prev_y,next_y,has_prev_label,has_next_label,both_flanks,prev_only,next_only,flank_conflict,flank_agree,min_flank_gap_days,p_y1_global,support_probability_global,expected_delta_global,p_y1_subject,support_probability_subject,expected_delta_subject,p_y1_prev_beta,support_probability_prev_beta,expected_delta_prev_beta,p_y1_next_beta,support_probability_next_beta,expected_delta_next_beta,p_y1_nearest_beta,support_probability_nearest_beta,expected_delta_nearest_beta,p_y1_both_equal_beta,support_probability_both_equal_beta,expected_delta_both_equal_beta,p_y1_both_distance_beta,support_probability_both_distance_beta,expected_delta_both_distance_beta,p_y1_edge_endpoint_beta,support_probability_edge_endpoint_beta,expected_delta_edge_endpoint_beta,p_y1_nearest_hard085,support_probability_nearest_hard085,expected_delta_nearest_hard085,p_y1_conflict_flat,support_probability_conflict_flat,expected_delta_conflict_flat,p_y1_focus_mean,p_y1_flank_mean,p_y1_visible_mean,support_probability_focus_mean,expected_delta_focus_mean,support_probability_flank_mean,expected_delta_flank_mean,support_probability_visible_mean,expected_delta_visible_mean,support_prob_min,support_prob_max,support_prob_range,n_priors_support_ge_05,all_prior_support,all_prior_adverse,prior_split,ambiguous_visible_mean,expected_rank_focus
139,5,S3,S,1.7611742578445873e-07,-3.759774921431155e-06,3.935892347215614e-06,0,-3.759774921431155e-06,1.7611742578445873e-07,id06_b4,id06,2024-07-18,2024-07-19,393,42,0.5915492957746479,3,0,5,3-5,3,0.75,1,near_edge,2024-07-15,2024-07-20,between_train_runs,True,True,4.0,2.0,4.0,3.0,True,False,False,True,0.1848158755156593,0.0,0.0,56,11,True,True,0.6622222222222223,0.9583333333333334,48,1.0,1.0,True,True,True,False,False,False,True,3.0,0.6622222222222223,0.33777777777777773,-1.1533395448305928e-06,0.9583333333333334,0.04166666666666663,1.2121911317141658e-08,0.9629629629629631,0.03703703703703687,3.0343635146844063e-08,0.9642857142857142,0.03571428571428581,3.554984195532929e-08,0.9722222222222223,0.02777777777777768,6.678708280624763e-08,0.9791666666666667,0.02083333333333326,9.411966855080039e-08,0.9677419354838711,0.03225806451612889,4.915315651943946e-08,0.9722222222222223,0.02777777777777768,6.678708280624763e-08,0.85,0.15000000000000002,-4.1426642629788346e-07,0.9677419354838711,0.03225806451612889,4.915315651943946e-08,0.8235185185185186,0.9699820788530467,0.9072119815668203,0.17648148148148135,-5.184946866037778e-07,0.03001792114695334,5.7970119662843334e-08,0.09278801843317974,-1.8908622587999473e-07,0.02777777777777768,0.33777777777777773,0.31000000000000005,0,False,True,False,False,27
180,3,S1,S,6.063135602786579e-07,-3.3082237917612746e-06,3.914537352039933e-06,0,-3.3082237917612746e-06,6.063135602786579e-07,id07_b4,id07,2024-08-31,2024-09-01,500,77,0.9871794871794872,5,1,15,11-16,13,0.9285714285714286,1,near_edge,2024-08-14,2024-09-01,after_train_run,True,False,14.0,,18.0,,True,False,False,True,0.4210136533641106,0.0,0.0,165,12,False,True,0.6822222222222222,0.7959183673469388,49,1.0,,True,False,False,True,False,False,False,18.0,0.6822222222222222,0.3177777777777778,-6.376394204806985e-07,0.7959183673469388,0.20408163265306123,-1.9257161360704258e-07,0.8014340871483729,0.19856591285162706,-1.7098012242094227e-07,0.7959183673469388,0.20408163265306123,-1.9257161360704258e-07,0.8639455782312925,0.13605442176870752,7.372344435485741e-08,0.8639455782312925,0.13605442176870752,7.372344435485741e-08,0.8014340871483729,0.19856591285162706,-1.7098012242094227e-07,0.8639455782312925,0.13605442176870752,7.372344435485741e-08,0.85,0.15000000000000002,1.9132957472667962e-08,0.8014340871483729,0.19856591285162706,-1.7098012242094227e-07,0.7760468631897203,0.8326898326898327,0.8084142743326416,0.22395313681027973,-2.7035935887169124e-07,0.16731016731016735,-4.862833903304269e-08,0.19158572566735843,-1.4365591896389233e-07,0.13605442176870752,0.3177777777777778,0.1817233560090703,0,False,True,False,False,109
63,3,S1,S,6.111401388002749e-07,-3.208109991272349e-06,3.819250130072624e-06,0,-3.208109991272349e-06,6.111401388002749e-07,id03_b2,id03,2024-08-20,2024-08-21,174,26,0.49056603773584906,1,0,11,11-16,4,0.4,4,interior,2024-08-16,2024-08-28,between_train_runs,True,True,5.0,7.0,5.0,9.0,False,False,False,True,0.4210136533641106,0.0,0.0,179,13,True,True,0.6822222222222222,0.8181818181818182,33,0.0,1.0,True,True,True,False,False,True,False,5.0,0.6822222222222222,0.3177777777777778,-6.025326803116924e-07,0.8181818181818182,0.18181818181818177,-8.326897575838377e-08,0.743801652892562,0.25619834710743805,-3.6734543171419903e-07,0.8277511961722489,0.1722488038277511,-4.672112762371726e-08,0.5454545454545455,0.4545454545454545,-1.124882647596372e-06,0.6590909090909092,0.34090909090909083,-6.908769509972101e-07,0.7561188811188813,0.24388111888111874,-3.2030285620869485e-07,0.5454545454545455,0.4545454545454545,-1.124882647596372e-06,0.15,0.85,-2.635222471761455e-06,0.5,0.5,-1.2984849262360368e-06,0.5501346801346801,0.586756993006993,0.5710617160617161,0.44986531986531986,-1.1070080426105103e-06,0.413243006993007,-9.671382694093692e-07,0.4289382839382839,-1.027082457924144e-06,0.18181818181818177,0.85,0.6681818181818182,2,False,False,True,False,3
70,6,S4,S,-2.898646196664372e-06,9.175781257770219e-07,3.816224322441394e-06,1,-2.898646196664372e-06,9.175781257770219e-07,id03_b4,id03,2024-09-15,2024-09-16,192,44,0.8301886792452831,6,1,10,6-10,0,0.0,0,left_edge,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,,True,False,False,True,0.4210136533641106,0.0,0.0,49,14,False,True,0.56,0.15151515151515152,33,1.0,,True,False,False,True,False,False,False,3.0,0.56,0.56,-1.2195074947901587e-06,0.15151515151515152,0.15151515151515152,3.393623193465077e-07,0.2727272727272727,0.2727272727272727,-1.2321032579790357e-07,0.15151515151515152,0.15151515151515152,3.393623193465077e-07,0.4343434343434343,0.4343434343434343,-7.399738526571186e-07,0.4343434343434343,0.4343434343434343,-7.399738526571186e-07,0.2727272727272727,0.2727272727272727,-1.2321032579790357e-07,0.4343434343434343,0.4343434343434343,-7.399738526571186e-07,0.85,0.85,-2.326212548298163e-06,0.2727272727272727,0.2727272727272727,-1.2321032579790357e-07,0.5205050505050505,0.3535353535353535,0.4250937950937951,0.5205050505050505,-1.0687859079139378e-06,0.3535353535353535,-4.3159208922751106e-07,0.4250937950937951,-7.046751543788368e-07,0.15151515151515152,0.85,0.6984848484848485,3,False,False,True,False,4
113,0,Q1,Q,-1.8111825492234905e-06,1.9805077585325825e-06,3.7916903077560728e-06,1,-1.8111825492234905e-06,1.9805077585325825e-06,id05_b2,id05,2024-10-06,2024-10-07,318,32,0.5,6,1,7,6-10,6,1.0,0,right_edge,2024-09-28,2024-10-06,between_train_runs,True,True,7.0,1.0,9.0,3.0,True,False,False,True,0.4210136533641106,0.0,0.0,1487,15,True,True,0.4955555555555556,0.6136363636363636,44,0.0,1.0,True,True,True,False,False,True,False,3.0,0.4955555555555556,0.4955555555555556,1.0151456157790622e-07,0.6136363636363636,0.6136363636363636,-3.462112939540987e-07,0.5813397129186603,0.5813397129186603,-2.237523964547996e-07,0.6688311688311688,0.6688311688311688,-5.55492901849726e-07,0.7424242424242425,0.7424242424242425,-8.345350457105631e-07,0.5568181818181819,0.5568181818181819,-1.3077434464977664e-07,0.6384297520661156,0.6384297520661156,-4.4022014455962085e-07,0.7424242424242425,0.7424242424242425,-8.345350457105631e-07,0.85,0.85,-1.2424290030600796e-06,0.5,0.5,8.466260465454597e-08,0.653063973063973,0.6558195592286502,0.6546385937295028,0.653063973063973,-4.957085784787571e-07,0.6558195592286502,-5.061569078315503e-07,0.6546385937295028,-5.01679052394639e-07,0.4955555555555556,0.85,0.3544444444444444,9,False,False,True,False,31
132,3,S1,S,2.7681593893923756e-07,-3.514612857175438e-06,3.7914287961146756e-06,0,-3.514612857175438e-06,2.7681593893923756e-07,id06_b2,id06,2024-07-10,2024-07-11,385,34,0.4788732394366197,2,0,8,6-10,4,0.5714285714285714,3,interior,2024-07-06,2024-07-13,between_train_runs,True,True,5.0,4.0,5.0,4.0,False,False,False,True,0.4210136533641106,0.0,0.0,84,16,True,True,0.6822222222222222,0.9375,48,1.0,1.0,True,True,True,False,False,False,True,4.0,0.6822222222222222,0.3177777777777778,-9.280158784927596e-07,0.9375,0.0625,3.985163918207036e-08,0.9431818181818182,0.05681818181818177,6.139384825090392e-08,0.9444444444444444,0.05555555555555558,6.618100582175549e-08,0.9583333333333334,0.04166666666666663,1.1883973910112623e-07,0.96875,0.03125,1.5833378906065396e-07,0.9489795918367347,0.05102040816326525,8.337569423950944e-08,0.9583333333333334,0.04166666666666663,1.1883973910112623e-07,0.85,0.15000000000000002,-2.918983804779638e-07,0.9489795918367347,0.05102040816326525,8.337569423950944e-08,0.8232407407407408,0.9536564625850341,0.8977640103660512,0.17675925925925917,-3.933542065962173e-07,0.046343537414965885,1.0110771667031806e-07,0.10223598963394875,-1.1080453615819722e-07,0.04166666666666663,0.3177777777777778,0.2761111111111112,0,False,True,False,False,55
5,0,Q1,Q,-3.1888600720870742e-06,5.659247363125619e-07,3.754784808399636e-06,1,-3.1888600720870742e-06,5.659247363125619e-07,id01_b2,id01,2024-08-05,2024-08-06,33,33,0.4925373134328358,0,0,14,11-16,5,0.38461538461538464,5,interior,2024-07-30,2024-08-16,between_train_runs,True,True,6.0,9.0,8.0,12.0,False,True,False,True,0.4167912288069747,0.002114426696894,0.0,43,17,True,True,0.4955555555555556,0.43902439024390244,41,0.0,0.0,True,True,True,False,False,False,True,8.0,0.4955555555555556,0.4955555555555556,-1.29477973540548e-06,0.43902439024390244,0.43902439024390244,-1.0825173746921563e-06,0.4131994261119082,0.4131994261119082,-9.855501916918787e-07,0.4214634146341463,0.4214634146341463,-1.0165796902519675e-06,0.2926829268292683,0.2926829268292683,-5.330366710239169e-07,0.21951219512195122,0.21951219512195122,-2.582963191897972e-07,0.3976069949378739,0.3976069949378739,-9.270039679935981e-07,0.2926829268292683,0.2926829268292683,-5.330366710239169e-07,0.15,0.15,2.707015052616549e-09,0.3976069949378739,0.3976069949378739,-9.270039679935981e-07,0.36152664859981937,0.34514496088357105,0.3521656841905346,0.36152664859981937,-7.915300316816734e-07,0.34514496088357105,-7.300203195087573e-07,0.3521656841905346,-7.563816247257214e-07,0.15,0.4955555555555556,0.3455555555555556,0,False,True,False,False,10
138,5,S3,S,1.7320970128906606e-07,-3.4525867312937515e-06,3.6257964325828174e-06,0,-3.4525867312937515e-06,1.7320970128906606e-07,id06_b4,id06,2024-07-17,2024-07-18,392,41,0.5774647887323944,2,0,5,3-5,2,0.5,2,interior,2024-07-15,2024-07-20,between_train_runs,True,True,3.0,3.0,3.0,4.0,False,False,False,True,0.1848158755156593,0.0,0.0,70,18,True,True,0.6622222222222223,0.9583333333333334,48,1.0,1.0,True,True,True,False,False,False,True,3.0,0.6622222222222223,0.33777777777777773,-1.0515037603833522e-06,0.9583333333333334,0.04166666666666663,2.2134849931448794e-08,0.9642857142857142,0.03571428571428581,4.37169715539651e-08,0.9629629629629631,0.03703703703703687,3.892094452674011e-08,0.9722222222222223,0.02777777777777768,7.249313371732148e-08,0.9791666666666667,0.02083333333333326,9.767227561025763e-08,0.9677419354838711,0.03225806451612889,5.624852604445956e-08,0.9722222222222223,0.02777777777777768,7.249313371732148e-08,0.85,0.15000000000000002,-3.706597635983566e-07,0.9677419354838711,0.03225806451612889,5.624852604445956e-08,0.8235185185185186,0.9699820788530467,0.9072119815668203,0.17648148148148135,-4.666762246834196e-07,0.03001792114695334,6.437082988089033e-08,0.09278801843317974,-1.6322076493238572e-07,0.02777777777777768,0.33777777777777773,0.31000000000000005,0,False,True,False,False,40
190,1,Q2,Q,1.2562688470337336e-06,-2.3483674841624186e-06,3.6046363311961524e-06,0,-2.3483674841624186e-06,1.2562688470337336e-06,id08_b6,id08,2024-08-12,2024-08-13,545,43,0.581081081081081,0,0,2,1-2,0,0.0,0,left_edge,2024-08-12,2024-08-13,between_train_runs,True,True,1.0,2.0,1.0,3.0,True,False,False,True,0.1848158755156593,0.0,0.0,369,19,True,True,0.5622222222222222,0.7857142857142857,56,1.0,0.0,True,True,True,False,False,True,False,1.0,0.5622222222222222,0.4377777777777778,-3.2176083573435983e-07,0.7857142857142857,0.2142857142857143,4.838467760631296e-07,0.8571428571428571,0.1428571428571429,7.413207997199973e-07,0.673469387755102,0.326530612244898,7.924473888805115e-08,0.8571428571428571,0.1428571428571429,7.413207997199973e-07,0.6428571428571428,0.3571428571428572,-3.110127125060662e-08,0.7714285714285715,0.22857142857142854,4.3235197133175616e-07,0.8571428571428571,0.1428571428571429,7.413207997199973e-07,0.85,0.15000000000000002,7.155733973543106e-07,0.5,0.5,-5.460493185643425e-07,0.7326455026455027,0.7464285714285714,0.7405215419501133,0.26735449735449734,2.925531125610269e-07,0.25357142857142856,3.422360630518522e-07,0.2594784580498867,3.2094336998435547e-07,0.1428571428571429,0.5,0.3571428571428571,1,False,False,True,False,883
163,0,Q1,Q,-2.953378041695233e-06,6.422330164930053e-07,3.5956110581882383e-06,1,-2.953378041695233e-06,6.422330164930053e-07,id07_b2,id07,2024-07-24,2024-07-25,467,44,0.5641025641025641,2,0,15,11-16,11,0.7857142857142857,3,interior,2024-07-13,2024-07-27,between_train_runs,True,True,12.0,4.0,12.0,4.0,False,True,False,True,0.4219876012167494,0.0150346983881699,0.0,59,20,True,True,0.4955555555555556,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,4.0,0.4955555555555556,0.4955555555555556,-1.1395920190091662e-06,0.5102040816326531,0.5102040816326531,-1.1922624213581367e-06,0.4897959183673469,0.4897959183673469,-1.1188826038440909e-06,0.45351473922902497,0.45351473922902497,-9.88429594930232e-07,0.3401360544217687,0.3401360544217687,-5.807639420744225e-07,0.25510204081632654,0.25510204081632654,-2.7501470243256573e-07,0.43731778425655976,0.43731778425655976,-9.301916445222592e-07,0.3401360544217687,0.3401360544217687,-5.807639420744225e-07,0.15,0.15,1.0289135776476963e-07,0.43731778425655976,0.43731778425655976,-9.301916445222592e-07,0.3852532123960695,0.38872691933916426,0.38723818779212366,0.3852532123960695,-7.429876942008443e-07,0.38872691933916426,-7.554777932983411e-07,0.38723818779212366,-7.501248936851281e-07,0.15,0.5102040816326531,0.36020408163265305,1,False,False,True,False,11
141,0,Q1,Q,-3.1613048293971854e-06,3.5991205471675683e-07,3.521216884113942e-06,1,-3.1613048293971854e-06,3.5991205471675683e-07,id06_b6,id06,2024-08-09,2024-08-10,409,58,0.8169014084507042,4,0,1,1-2,0,0.0,0,single,2024-08-09,2024-08-09,between_train_runs,True,True,1.0,1.0,4.0,1.0,True,False,False,True,0.4210136533641106,0.0,0.0,38,21,True,True,0.4955555555555556,0.14583333333333334,48,0.0,0.0,True,True,True,False,False,False,True,1.0,0.4955555555555556,0.4955555555555556,-1.3850465345219302e-06,0.14583333333333334,0.14583333333333334,-1.5359874088319314e-07,0.12962962962962965,0.12962962962962965,-9.654198581653208e-08,0.09722222222222222,0.09722222222222222,1.7571524316790257e-08,0.09722222222222222,0.09722222222222222,1.7571524316790257e-08,0.07291666666666667,0.07291666666666667,1.0315665691678187e-07,0.08974358974358974,0.08974358974358974,4.3905411270633807e-08,0.09722222222222222,0.09722222222222222,1.7571524316790257e-08,0.15,0.15,-1.682704779003345e-07,0.08974358974358974,0.08974358974358974,4.3905411270633807e-08,0.2637962962962963,0.09348290598290598,0.16647435897435894,0.2637962962962963,-5.68971917768486e-07,0.09348290598290598,3.073846779371203e-08,0.16647435897435894,-2.2628026887580126e-07,0.08974358974358974,0.4955555555555556,0.4058119658119658,0,False,True,False,False,23
164,3,S1,S,4.5213099189871695e-07,-3.063118053883532e-06,3.515249045782249e-06,0,-3.063118053883532e-06,4.5213099189871695e-07,id07_b2,id07,2024-07-25,2024-07-26,468,45,0.5769230769230769,3,0,15,11-16,12,0.8571428571428571,2,interior,2024-07-13,2024-07-27,between_train_runs,True,True,13.0,3.0,13.0,3.0,False,True,False,True,0.4253988124880092,0.0053949195704556,0.0008991532617426,153,22,True,True,0.6822222222222222,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,3.0,0.6822222222222222,0.3177777777777778,-6.649370382054202e-07,0.7959183673469388,0.20408163265306123,-2.6526677254664005e-07,0.8034769463340891,0.19652305366591094,-2.3869648497459017e-07,0.825072886297376,0.17492711370262404,-1.6278137762587524e-07,0.8639455782312925,0.13605442176870752,-2.6134184398187826e-08,0.8979591836734694,0.10204081632653061,9.343210967603847e-08,0.8306556665219279,0.1693443334780721,-1.43156514768707e-07,0.8639455782312925,0.13605442176870752,-2.6134184398187826e-08,0.85,0.15000000000000002,-7.515636496862049e-08,0.8306556665219279,0.1693443334780721,-1.43156514768707e-07,0.7760468631897203,0.8473006223766102,0.8167632970108001,0.22395313681027973,-3.3512005857356036e-07,0.1526993776233898,-8.464534958344738e-08,0.18323670298919992,-1.919916534363535e-07,0.13605442176870752,0.3177777777777778,0.1817233560090703,0,False,True,False,False,78
0,0,Q1,Q,-2.670996983911219e-06,8.367120493968054e-07,3.5077090333080247e-06,1,-2.670996983911219e-06,8.367120493968054e-07,id01_b2,id01,2024-07-30,2024-07-31,28,28,0.417910447761194,1,0,14,11-16,0,0.0,0,left_edge,2024-07-30,2024-08-16,between_train_runs,True,True,1.0,14.0,2.0,18.0,True,True,False,True,0.4197607146671747,0.0066916137701376,0.0033458068850688,272,23,True,True,0.4955555555555556,0.43902439024390244,41,0.0,0.0,True,True,True,False,False,False,True,2.0,0.4955555555555556,0.4955555555555556,-9.015526493313934e-07,0.43902439024390244,0.43902439024390244,-7.032577701042785e-07,0.35121951219512193,0.35121951219512193,-3.952638062040616e-07,0.4271588661832565,0.4271588661832565,-6.616369641718169e-07,0.2926829268292683,0.2926829268292683,-1.899344969372505e-07,0.21951219512195122,0.21951219512195122,6.67271396462635e-08,0.3435843054082715,0.3435843054082715,-3.684817223866516e-07,0.2926829268292683,0.2926829268292683,-1.899344969372505e-07,0.15,0.15,3.1055569440060174e-07,0.3435843054082715,0.3435843054082715,-3.684817223866516e-07,0.36152664859981937,0.3181336161187699,0.33673063003921966,0.36152664859981937,-4.3141824167835693e-07,0.3181336161187699,-2.7920810966195105e-07,0.33673063003921966,-3.444410233832678e-07,0.15,0.4955555555555556,0.3455555555555556,0,False,True,False,False,48
204,4,S2,S,6.89509106637073e-07,-2.762217669177122e-06,3.451726775814195e-06,0,-2.762217669177122e-06,6.89509106637073e-07,id09_b2,id09,2024-08-08,2024-08-09,608,31,0.4626865671641791,3,0,14,11-16,3,0.23076923076923078,3,interior,2024-08-05,2024-08-20,between_train_runs,True,True,4.0,11.0,4.0,13.0,False,False,False,True,0.4210136533641106,0.0,0.0,214,24,True,True,0.6511111111111111,0.7804878048780488,41,1.0,1.0,True,True,True,False,False,False,True,4.0,0.6511111111111111,0.3488888888888889,-5.147600129247685e-07,0.7804878048780488,0.2195121951219512,-6.818701488311607e-08,0.8048780487804879,0.19512195121951215,1.6001443063571706e-08,0.7886178861788617,0.21138211382113825,-4.012419556755362e-08,0.8536585365853658,0.14634146341463417,1.8437835895694684e-07,0.8902439024390244,0.1097560975609756,3.106610458769785e-07,0.8113283612174964,0.1886716387825036,3.826615921476147e-08,0.8536585365853658,0.14634146341463417,1.8437835895694684e-07,0.85,0.15000000000000002,1.7175009026494364e-07,0.8113283612174964,0.1886716387825036,3.826615921476147e-08,0.7605329719963866,0.8324934489014311,0.8016532445135548,0.2394670280036134,-1.3706564584764707e-07,0.16750655109856893,1.11322259085854e-07,0.1983467554864452,4.870299828638981e-09,0.14634146341463417,0.3488888888888889,0.20254742547425475,0,False,True,False,False,198
79,6,S4,S,-2.7865985160743075e-06,6.489289108774063e-07,3.4355274269517137e-06,1,-2.7865985160743075e-06,6.489289108774063e-07,id03_b4,id03,2024-10-09,2024-10-10,201,53,1.0,2,0,10,6-10,9,1.0,0,right_edge,2024-09-15,2024-10-09,after_train_run,True,False,10.0,,27.0,,True,False,False,True,0.4210136533641106,0.0,0.0,44,25,False,True,0.56,0.15151515151515152,33,1.0,,True,False,False,True,False,False,False,27.0,0.56,0.56,-1.2749664482155537e-06,0.15151515151515152,0.15151515151515152,1.2839445224835875e-07,0.16694214876033056,0.16694214876033056,7.539458009703756e-08,0.15151515151515152,0.15151515151515152,1.2839445224835875e-07,0.4343434343434343,0.4343434343434343,-8.432698705258633e-07,0.4343434343434343,0.4343434343434343,-8.432698705258633e-07,0.16694214876033056,0.16694214876033056,7.539458009703756e-08,0.4343434343434343,0.4343434343434343,-8.432698705258633e-07,0.85,0.85,-2.2712694020315502e-06,0.16694214876033056,0.16694214876033056,7.539458009703756e-08,0.5205050505050505,0.30064279155188245,0.394869473960383,0.5205050505050505,-1.1392804659995817e-06,0.30064279155188245,-3.8393764521441285e-07,0.394869473960383,-7.076559969794852e-07,0.15151515151515152,0.85,0.6984848484848485,3,False,False,True,False,2
160,3,S1,S,5.106134439894732e-07,-2.870931870737107e-06,3.38154531472658e-06,0,-2.870931870737107e-06,5.106134439894732e-07,id07_b2,id07,2024-07-21,2024-07-22,464,41,0.5256410256410257,6,1,15,11-16,8,0.5714285714285714,6,interior,2024-07-13,2024-07-27,between_train_runs,True,True,9.0,7.0,9.0,7.0,False,False,False,True,0.4210136533641106,0.0,0.0,192,26,True,True,0.6822222222222222,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,7.0,0.6822222222222222,0.3177777777777778,-5.639665115791958e-07,0.7959183673469388,0.20408163265306123,-1.7949784473023706e-07,0.8066595059076263,0.19334049409237375,-1.4317619795551533e-07,0.8095238095238095,0.19047619047619047,-1.3349042548225627e-07,0.8639455782312925,0.13605442176870752,5.0539251509666194e-08,0.8979591836734694,0.10204081632653061,1.6555779962961803e-07,0.8189134808853119,0.1810865191146881,-1.0173882628294557e-07,0.8639455782312925,0.13605442176870752,5.0539251509666194e-08,0.85,0.15000000000000002,3.381646780486131e-09,0.8189134808853119,0.1810865191146881,-1.0173882628294557e-07,0.7760468631897203,0.8414295295583022,0.8134083868289099,0.22395313681027973,-2.4669423650964904e-07,0.1585704704416978,-2.5599787386639663e-08,0.18659161317109008,-1.203545512965009e-07,0.13605442176870752,0.3177777777777778,0.1817233560090703,0,False,True,False,False,123
166,4,S2,S,1.1174157391140582e-06,-2.2518430724655252e-06,3.3692588115795834e-06,0,-2.2518430724655252e-06,1.1174157391140582e-06,id07_b2,id07,2024-07-27,2024-07-28,470,47,0.6025641025641025,5,1,15,11-16,14,1.0,0,right_edge,2024-07-13,2024-07-27,between_train_runs,True,True,15.0,1.0,15.0,1.0,True,True,False,True,0.4447733326422521,0.0616342013253531,0.0,1585,27,True,True,0.6511111111111111,0.7142857142857143,49,1.0,1.0,True,True,True,False,False,False,True,1.0,0.6511111111111111,0.3488888888888889,-5.808122403704106e-08,0.7142857142857143,0.2857142857142857,1.5477036437703443e-07,0.7235023041474654,0.2764976958525346,1.8582344098145442e-07,0.8095238095238096,0.19047619047619035,4.756521559560427e-07,0.8095238095238096,0.19047619047619035,4.756521559560427e-07,0.8571428571428572,0.1428571428571428,6.360930517455464e-07,0.813664596273292,0.18633540372670798,4.896035381986081e-07,0.8095238095238096,0.19047619047619035,4.756521559560427e-07,0.85,0.15000000000000002,6.120269173771206e-07,0.813664596273292,0.18633540372670798,4.896035381986081e-07,0.7384656084656084,0.8115942028985508,0.780253376713004,0.2615343915343916,2.3623868590570448e-07,0.18840579710144922,4.826278470773253e-07,0.219746623286996,3.7703249228948756e-07,0.15000000000000002,0.3488888888888889,0.1988888888888889,0,False,True,False,False,867
78,1,Q2,Q,6.054605653760101e-07,-2.7539295029411295e-06,3.3593900683171397e-06,0,-2.7539295029411295e-06,6.054605653760101e-07,id03_b4,id03,2024-10-05,2024-10-06,200,52,0.9811320754716981,5,1,10,6-10,8,0.8888888888888888,1,near_edge,2024-09-15,2024-10-09,after_train_run,True,False,9.0,,23.0,,True,False,False,True,0.1848158755156593,0.0,0.0,95,28,False,True,0.5622222222222222,0.8181818181818182,33,1.0,,True,False,False,True,False,False,False,23.0,0.5622222222222222,0.4377777777777778,-8.652057534206045e-07,0.8181818181818182,0.18181818181818177,-5.337628863469613e-09,0.8220502901353964,0.17794970986460357,7.658077396944325e-09,0.8181818181818182,0.18181818181818177,-5.337628863469613e-09,0.8787878787878789,0.1212121212121211,1.982617692163572e-07,0.8787878787878789,0.1212121212121211,1.982617692163572e-07,0.8220502901353964,0.17794970986460357,7.658077396944325e-09,0.8787878787878789,0.1212121212121211,1.982617692163572e-07,0.85,0.15000000000000002,1.0155205512843904e-07,0.8220502901353964,0.17794970986460357,7.658077396944325e-09,0.7434680134680135,0.8504190844616377,0.8045829111786559,0.2565319865319865,-2.5633044238521156e-07,0.14958091553836228,1.0295992330665092e-07,0.19541708882134412,-5.102166198986169e-08,0.1212121212121211,0.4377777777777778,0.3165656565656567,0,False,True,False,False,118
71,1,Q2,Q,6.902630120347704e-07,-2.6379145523926743e-06,3.3281775644274447e-06,0,-2.6379145523926743e-06,6.902630120347704e-07,id03_b4,id03,2024-09-16,2024-09-17,193,45,0.8490566037735849,0,0,10,6-10,1,0.1111111111111111,1,near_edge,2024-09-15,2024-10-09,after_train_run,True,False,2.0,,4.0,,True,False,False,True,0.1848158755156593,0.0,0.0,112,29,False,True,0.5622222222222222,0.8181818181818182,33,1.0,,True,False,False,True,False,False,False,4.0,0.5622222222222222,0.4377777777777778,-7.667391661701333e-07,0.8181818181818182,0.18181818181818177,8.513981850250797e-08,0.8383838383838385,0.16161616161616155,1.5237572889498158e-07,0.8181818181818182,0.18181818181818177,8.513981850250797e-08,0.8787878787878789,0.1212121212121211,2.8684754967992897e-07,0.8787878787878789,0.1212121212121211,2.8684754967992897e-07,0.8383838383838385,0.16161616161616155,1.5237572889498158e-07,0.8787878787878789,0.1212121212121211,2.8684754967992897e-07,0.85,0.15000000000000002,1.9103637737065366e-07,0.8383838383838385,0.16161616161616155,1.5237572889498158e-07,0.7434680134680135,0.8585858585858586,0.8092496392496392,0.2565319865319865,-1.6352099009899053e-07,0.14141414141414144,2.1961163928745493e-07,0.19075036075036078,5.5411940978978275e-08,0.1212121212121211,0.4377777777777778,0.3165656565656567,0,False,True,False,False,180
